"ExpireTime","RaidId","AllyCode","Name","Score","Rank"
"09/27/2023 17:33:09 +00:00","kraytdragon",452518631,"Puck",3123148,18
"09/27/2023 17:33:09 +00:00","kraytdragon",446172192,"Q Ryker",1200000,45
"09/27/2023 17:33:09 +00:00","kraytdragon",255925733,"Fidget92",1856977,39
"09/27/2023 17:33:09 +00:00","kraytdragon",454629175,"Delara Exibil",3737473,11
"09/27/2023 17:33:09 +00:00","kraytdragon",855527258,"BobaChuck91",1776317,41
"09/27/2023 17:33:09 +00:00","kraytdragon",749275383,"Dava",2969205,23
"09/27/2023 17:33:09 +00:00","kraytdragon",381676275,"Marl Jewel",3293578,14
"09/27/2023 17:33:09 +00:00","kraytdragon",394321369,"Javin Fis",2460831,30
"09/27/2023 17:33:09 +00:00","kraytdragon",197788324,"Skaar",4438103,8
"09/27/2023 17:33:09 +00:00","kraytdragon",396743814,"Rhil Margos",2345502,34
"09/27/2023 17:33:09 +00:00","kraytdragon",768488681,"Tranced",4632108,4
"09/27/2023 17:33:09 +00:00","kraytdragon",124165769,"Tyrian",1078137,47
"09/27/2023 17:33:09 +00:00","kraytdragon",938743519,"Chikiller",2955065,24
"09/27/2023 17:33:09 +00:00","kraytdragon",685711659,"MINI DarthAzazel",4512228,5
"09/27/2023 17:33:09 +00:00","kraytdragon",214224828,"JakeY",2740881,26
"09/27/2023 17:33:09 +00:00","kraytdragon",334861731,"JediAhsoka",1078695,46
"09/27/2023 17:33:09 +00:00","kraytdragon",475136137,"WharfRat",4889740,3
"09/27/2023 17:33:09 +00:00","kraytdragon",299292257,"G4reth",3255939,15
"09/27/2023 17:33:09 +00:00","kraytdragon",585576166,"Patrick4",3210468,16
"09/27/2023 17:33:09 +00:00","kraytdragon",597271922,"Scof",2095215,37
"09/27/2023 17:33:09 +00:00","kraytdragon",118679749,"manolis",1800000,40
"09/27/2023 17:33:09 +00:00","kraytdragon",924462567,"non7top",2114701,36
"09/27/2023 17:33:09 +00:00","kraytdragon",834874213,"BobbyMarshal",2442006,32
"09/27/2023 17:33:09 +00:00","kraytdragon",133674987,"Tani Mayse",2406024,33
"09/27/2023 17:33:09 +00:00","kraytdragon",312333279,"Excessive Fist",3064779,22
"09/27/2023 17:33:09 +00:00","kraytdragon",175993797,"El Jefe",3066054,21
"09/27/2023 17:33:09 +00:00","kraytdragon",471792187,"Geralt of Rivia",962445,48
"09/27/2023 17:33:09 +00:00","kraytdragon",312478199,"Taco Hat",1716389,42
"09/27/2023 17:33:09 +00:00","kraytdragon",556839255,"Jeeves",2021373,38
"09/27/2023 17:33:09 +00:00","kraytdragon",389689423,"ArtVandalay",1614276,43
"09/27/2023 17:33:09 +00:00","kraytdragon",346854538,"Tyron Brandt",5728746,1
"09/27/2023 17:33:09 +00:00","kraytdragon",754294299,"Darthsyn",2700000,27
"09/27/2023 17:33:09 +00:00","kraytdragon",336698836,"Jonesmalones",4374981,9
"09/27/2023 17:33:09 +00:00","kraytdragon",625367959,"Blattu",4356483,10
"09/27/2023 17:33:09 +00:00","kraytdragon",478966819,"Lambert",2927608,25
"09/27/2023 17:33:09 +00:00","kraytdragon",964121997,"DarthDax",2700000,28
"09/27/2023 17:33:09 +00:00","kraytdragon",643373276,"Avatany",1276807,44
"09/27/2023 17:33:09 +00:00","kraytdragon",678195521,"XCAL",4489668,7
"09/27/2023 17:33:09 +00:00","kraytdragon",371731743,"Trask droll",2700000,29
"09/27/2023 17:33:09 +00:00","kraytdragon",452238138,"Yosh",900000,49
"09/27/2023 17:33:09 +00:00","kraytdragon",858966128,"T",3089044,20
"09/27/2023 17:33:09 +00:00","kraytdragon",729916753,"Squanchy420",2235747,35
"09/27/2023 17:33:09 +00:00","kraytdragon",256121811,"JHang",2442576,31
"09/23/2023 17:40:16 +00:00","kraytdragon",312333279,"Excessive Fist",2580003,31
"09/23/2023 17:40:16 +00:00","kraytdragon",312478199,"Taco Hat",0,50
"09/23/2023 17:40:16 +00:00","kraytdragon",475136137,"WharfRat",4782324,3
"09/23/2023 17:40:16 +00:00","kraytdragon",749275383,"Dava",3041715,20
"09/23/2023 17:40:16 +00:00","kraytdragon",197788324,"Skaar",4293259,6
"09/23/2023 17:40:16 +00:00","kraytdragon",585576166,"Patrick4",2896190,25
"09/23/2023 17:40:16 +00:00","kraytdragon",443495965,"Verage Valoor",3115192,18
"09/23/2023 17:40:16 +00:00","kraytdragon",793549187,"Dârth Jungle Asian",3133179,17
"09/23/2023 17:40:16 +00:00","kraytdragon",556839255,"Jeeves",3048246,19
"09/23/2023 17:40:16 +00:00","kraytdragon",381676275,"Marl Jewel",3179534,14
"09/23/2023 17:40:16 +00:00","kraytdragon",678195521,"XCAL",2976804,23
"09/23/2023 17:40:16 +00:00","kraytdragon",834874213,"BobbyMarshal",2232443,36
"09/23/2023 17:40:16 +00:00","kraytdragon",825371335,"Nomad",4448292,5
"09/23/2023 17:40:16 +00:00","kraytdragon",394321369,"Javin Fis",2490805,32
"09/23/2023 17:40:16 +00:00","kraytdragon",256121811,"JHang",2353108,33
"09/23/2023 17:40:16 +00:00","kraytdragon",454629175,"Delara Exibil",3750000,10
"09/23/2023 17:40:16 +00:00","kraytdragon",133674987,"Tani Mayse",2352252,35
"09/23/2023 17:40:16 +00:00","kraytdragon",446172192,"Q Ryker",1200000,46
"09/23/2023 17:40:16 +00:00","kraytdragon",124165769,"Tyrian",600000,48
"09/23/2023 17:40:16 +00:00","kraytdragon",299292257,"G4reth",3183543,13
"09/23/2023 17:40:16 +00:00","kraytdragon",643373276,"Avatany",1233882,45
"09/23/2023 17:40:16 +00:00","kraytdragon",768488681,"Tranced",4654089,4
"09/23/2023 17:40:16 +00:00","kraytdragon",175993797,"El Jefe",3037308,21
"09/23/2023 17:40:16 +00:00","kraytdragon",478966819,"Lambert",3015454,22
"09/23/2023 17:40:16 +00:00","kraytdragon",938743519,"Chikiller",2901020,24
"09/23/2023 17:40:16 +00:00","kraytdragon",964121997,"DarthDax",2838081,26
"09/23/2023 17:40:16 +00:00","kraytdragon",492564869,"OwningXylophone",3558445,11
"09/23/2023 17:40:16 +00:00","kraytdragon",597271922,"Scof",1497468,43
"09/23/2023 17:40:16 +00:00","kraytdragon",924462567,"non7top",1650000,42
"09/23/2023 17:40:16 +00:00","kraytdragon",862389575,"Enigma",5357505,2
"09/23/2023 17:40:16 +00:00","kraytdragon",255925733,"Fidget92",1779516,41
"09/23/2023 17:40:16 +00:00","kraytdragon",346854538,"Tyron Brandt",5575741,1
"09/23/2023 17:40:16 +00:00","kraytdragon",336698836,"Jonesmalones",3879120,8
"09/23/2023 17:40:16 +00:00","kraytdragon",118679749,"manolis",1800000,39
"09/23/2023 17:40:16 +00:00","kraytdragon",396743814,"Rhil Margos",2352490,34
"09/23/2023 17:40:16 +00:00","kraytdragon",855527258,"BobaChuck91",1824365,38
"09/23/2023 17:40:16 +00:00","kraytdragon",858966128,"T",2700000,27
"09/23/2023 17:40:16 +00:00","kraytdragon",625367959,"Blattu",4194384,7
"09/23/2023 17:40:16 +00:00","kraytdragon",729916753,"Squanchy420",2077837,37
"09/23/2023 17:40:16 +00:00","kraytdragon",452518631,"Puck",3150000,15
"09/23/2023 17:40:16 +00:00","kraytdragon",371731743,"Trask droll",2700000,29
"09/23/2023 17:40:16 +00:00","kraytdragon",214224828,"JakeY",2615153,30
"09/23/2023 17:40:16 +00:00","kraytdragon",814134474,"RoTahn Taske",3286059,12
"09/23/2023 17:40:16 +00:00","kraytdragon",334861731,"JediAhsoka",505521,49
"09/23/2023 17:40:16 +00:00","kraytdragon",754294299,"Darthsyn",2700000,28
"09/23/2023 17:40:16 +00:00","kraytdragon",685711659,"MINI DarthAzazel",3818056,9
"09/23/2023 17:40:16 +00:00","kraytdragon",134422353,"LV was Daddy",1800000,40
"09/23/2023 17:40:16 +00:00","kraytdragon",452238138,"Yosh",1350000,44
"09/23/2023 17:40:16 +00:00","kraytdragon",389689423,"ArtVandalay",3149350,16
"09/23/2023 17:40:16 +00:00","kraytdragon",471792187,"Geralt of Rivia",974252,47
"09/20/2023 17:39:18 +00:00","kraytdragon",749275383,"Dava",3160258,19
"09/20/2023 17:39:18 +00:00","kraytdragon",862389575,"Enigma",5256659,3
"09/20/2023 17:39:18 +00:00","kraytdragon",124165769,"Tyrian",600000,49
"09/20/2023 17:39:18 +00:00","kraytdragon",389689423,"ArtVandalay",3231547,16
"09/20/2023 17:39:18 +00:00","kraytdragon",475136137,"WharfRat",4133703,9
"09/20/2023 17:39:18 +00:00","kraytdragon",678195521,"XCAL",3539688,13
"09/20/2023 17:39:18 +00:00","kraytdragon",443495965,"Verage Valoor",3128773,21
"09/20/2023 17:39:18 +00:00","kraytdragon",855527258,"BobaChuck91",1814100,37
"09/20/2023 17:39:18 +00:00","kraytdragon",214224828,"JakeY",2680849,30
"09/20/2023 17:39:18 +00:00","kraytdragon",814134474,"RoTahn Taske",3441297,14
"09/20/2023 17:39:18 +00:00","kraytdragon",492564869,"OwningXylophone",3766803,10
"09/20/2023 17:39:18 +00:00","kraytdragon",381676275,"Marl Jewel",3188674,18
"09/20/2023 17:39:18 +00:00","kraytdragon",197788324,"Skaar",4631729,4
"09/20/2023 17:39:18 +00:00","kraytdragon",597271922,"Scof",1359300,42
"09/20/2023 17:39:18 +00:00","kraytdragon",964121997,"DarthDax",4290861,7
"09/20/2023 17:39:18 +00:00","kraytdragon",312333279,"Excessive Fist",3216753,17
"09/20/2023 17:39:18 +00:00","kraytdragon",299292257,"G4reth",3256789,15
"09/20/2023 17:39:18 +00:00","kraytdragon",133674987,"Tani Mayse",2283806,34
"09/20/2023 17:39:18 +00:00","kraytdragon",585576166,"Patrick4",2883775,26
"09/20/2023 17:39:18 +00:00","kraytdragon",793549187,"Dârth Jungle Asian",3105066,22
"09/20/2023 17:39:18 +00:00","kraytdragon",336698836,"Jonesmalones",3619623,12
"09/20/2023 17:39:18 +00:00","kraytdragon",625367959,"Blattu",4275810,8
"09/20/2023 17:39:18 +00:00","kraytdragon",834874213,"BobbyMarshal",2270545,35
"09/20/2023 17:39:18 +00:00","kraytdragon",768488681,"Tranced",4431867,5
"09/20/2023 17:39:18 +00:00","kraytdragon",255925733,"Fidget92",300000,50
"09/20/2023 17:39:18 +00:00","kraytdragon",371731743,"Trask droll",5823465,2
"09/20/2023 17:39:18 +00:00","kraytdragon",938743519,"Chikiller",2962443,25
"09/20/2023 17:39:18 +00:00","kraytdragon",452518631,"Puck",3150000,20
"09/20/2023 17:39:18 +00:00","kraytdragon",334861731,"JediAhsoka",1265785,44
"09/20/2023 17:39:18 +00:00","kraytdragon",858966128,"T",2700000,29
"09/20/2023 17:39:18 +00:00","kraytdragon",478966819,"Lambert",3063818,24
"09/20/2023 17:39:18 +00:00","kraytdragon",346854538,"Tyron Brandt",5977148,1
"09/20/2023 17:39:18 +00:00","kraytdragon",471792187,"Geralt of Rivia",971268,48
"09/20/2023 17:39:18 +00:00","kraytdragon",556839255,"Jeeves",2616993,31
"09/20/2023 17:39:18 +00:00","kraytdragon",118679749,"manolis",1800000,38
"09/20/2023 17:39:18 +00:00","kraytdragon",396743814,"Rhil Margos",1200000,45
"09/20/2023 17:39:18 +00:00","kraytdragon",446172192,"Q Ryker",1200000,46
"09/20/2023 17:39:18 +00:00","kraytdragon",452238138,"Yosh",1332391,43
"09/20/2023 17:39:18 +00:00","kraytdragon",825371335,"Nomad",2700000,28
"09/20/2023 17:39:18 +00:00","kraytdragon",175993797,"El Jefe",3079650,23
"09/20/2023 17:39:18 +00:00","kraytdragon",394321369,"Javin Fis",2496149,32
"09/20/2023 17:39:18 +00:00","kraytdragon",685711659,"MINI DarthAzazel",4333912,6
"09/20/2023 17:39:18 +00:00","kraytdragon",729916753,"Squanchy420",2321729,33
"09/20/2023 17:39:18 +00:00","kraytdragon",454629175,"Delara Exibil",3698626,11
"09/20/2023 17:39:18 +00:00","kraytdragon",643373276,"Avatany",1042723,47
"09/20/2023 17:39:18 +00:00","kraytdragon",754294299,"Darthsyn",2700000,27
"09/20/2023 17:39:18 +00:00","kraytdragon",134422353,"LV was Daddy",1800000,39
"09/20/2023 17:39:18 +00:00","kraytdragon",312478199,"Taco Hat",1614060,40
"09/20/2023 17:39:18 +00:00","kraytdragon",256121811,"JHang",2069781,36
"09/20/2023 17:39:18 +00:00","kraytdragon",924462567,"non7top",1496179,41
"09/17/2023 17:35:48 +00:00","kraytdragon",446172192,"Q Ryker",1200000,48
"09/17/2023 17:35:48 +00:00","kraytdragon",133674987,"Tani Mayse",2512570,30
"09/17/2023 17:35:48 +00:00","kraytdragon",597271922,"Scof",1720783,42
"09/17/2023 17:35:48 +00:00","kraytdragon",299292257,"G4reth",3281856,16
"09/17/2023 17:35:48 +00:00","kraytdragon",396743814,"Rhil Margos",1200000,47
"09/17/2023 17:35:48 +00:00","kraytdragon",175993797,"El Jefe",3597406,11
"09/17/2023 17:35:48 +00:00","kraytdragon",475136137,"WharfRat",3438296,13
"09/17/2023 17:35:48 +00:00","kraytdragon",625367959,"Blattu",4301292,8
"09/17/2023 17:35:48 +00:00","kraytdragon",256121811,"JHang",2178323,34
"09/17/2023 17:35:48 +00:00","kraytdragon",862389575,"Enigma",5144026,2
"09/17/2023 17:35:48 +00:00","kraytdragon",255925733,"Fidget92",1890123,37
"09/17/2023 17:35:48 +00:00","kraytdragon",452518631,"Puck",3147061,18
"09/17/2023 17:35:48 +00:00","kraytdragon",585576166,"Patrick4",2028829,36
"09/17/2023 17:35:48 +00:00","kraytdragon",346854538,"Tyron Brandt",6035303,1
"09/17/2023 17:35:48 +00:00","kraytdragon",678195521,"XCAL",2700000,23
"09/17/2023 17:35:48 +00:00","kraytdragon",381676275,"Marl Jewel",2671504,25
"09/17/2023 17:35:48 +00:00","kraytdragon",454629175,"Delara Exibil",3662558,10
"09/17/2023 17:35:48 +00:00","kraytdragon",768488681,"Tranced",4530582,4
"09/17/2023 17:35:48 +00:00","kraytdragon",793549187,"Dârth Jungle Asian",2984574,20
"09/17/2023 17:35:48 +00:00","kraytdragon",938743519,"Chikiller",2482416,31
"09/17/2023 17:35:48 +00:00","kraytdragon",443495965,"Verage Valoor",3183045,17
"09/17/2023 17:35:48 +00:00","kraytdragon",471792187,"Geralt of Rivia",965499,49
"09/17/2023 17:35:48 +00:00","kraytdragon",825371335,"Nomad",4377220,6
"09/17/2023 17:35:48 +00:00","kraytdragon",334861731,"JediAhsoka",1209787,46
"09/17/2023 17:35:48 +00:00","kraytdragon",394321369,"Javin Fis",2550000,29
"09/17/2023 17:35:48 +00:00","kraytdragon",685711659,"MINI DarthAzazel",4052512,9
"09/17/2023 17:35:48 +00:00","kraytdragon",492564869,"OwningXylophone",3292550,15
"09/17/2023 17:35:48 +00:00","kraytdragon",964121997,"DarthDax",2876158,22
"09/17/2023 17:35:48 +00:00","kraytdragon",855527258,"BobaChuck91",1859456,38
"09/17/2023 17:35:48 +00:00","kraytdragon",749275383,"Dava",2652694,27
"09/17/2023 17:35:48 +00:00","kraytdragon",214224828,"JakeY",2643934,28
"09/17/2023 17:35:48 +00:00","kraytdragon",834874213,"BobbyMarshal",2425712,32
"09/17/2023 17:35:48 +00:00","kraytdragon",452238138,"Yosh",1825082,39
"09/17/2023 17:35:48 +00:00","kraytdragon",478966819,"Lambert",2920591,21
"09/17/2023 17:35:48 +00:00","kraytdragon",118679749,"manolis",1800000,40
"09/17/2023 17:35:48 +00:00","kraytdragon",814134474,"RoTahn Taske",3357751,14
"09/17/2023 17:35:48 +00:00","kraytdragon",336698836,"Jonesmalones",5099555,3
"09/17/2023 17:35:48 +00:00","kraytdragon",924462567,"non7top",2087728,35
"09/17/2023 17:35:48 +00:00","kraytdragon",754294299,"Darthsyn",2700000,24
"09/17/2023 17:35:48 +00:00","kraytdragon",556839255,"Jeeves",2314569,33
"09/17/2023 17:35:48 +00:00","kraytdragon",858966128,"T",3524895,12
"09/17/2023 17:35:48 +00:00","kraytdragon",371731743,"Trask droll",4500000,5
"09/17/2023 17:35:48 +00:00","kraytdragon",729916753,"Squanchy420",1650000,43
"09/17/2023 17:35:48 +00:00","kraytdragon",134422353,"LV was Daddy",1800000,41
"09/17/2023 17:35:48 +00:00","kraytdragon",197788324,"Skaar",4361572,7
"09/17/2023 17:35:48 +00:00","kraytdragon",124165769,"Tyrian",1377033,44
"09/17/2023 17:35:48 +00:00","kraytdragon",312478199,"Taco Hat",384723,50
"09/17/2023 17:35:48 +00:00","kraytdragon",389689423,"ArtVandalay",2664447,26
"09/17/2023 17:35:48 +00:00","kraytdragon",312333279,"Excessive Fist",3032703,19
"09/17/2023 17:35:48 +00:00","kraytdragon",643373276,"Avatany",1284586,45
"09/14/2023 17:30:51 +00:00","kraytdragon",133674987,"Tani Mayse",2300292,34
"09/14/2023 17:30:51 +00:00","kraytdragon",814134474,"RoTahn Taske",3387196,13
"09/14/2023 17:30:51 +00:00","kraytdragon",475136137,"WharfRat",3137125,20
"09/14/2023 17:30:51 +00:00","kraytdragon",443495965,"Verage Valoor",3105337,21
"09/14/2023 17:30:51 +00:00","kraytdragon",793549187,"Dârth Jungle Asian",3060288,23
"09/14/2023 17:30:51 +00:00","kraytdragon",299292257,"G4reth",3201449,16
"09/14/2023 17:30:51 +00:00","kraytdragon",749275383,"Dava",2656363,29
"09/14/2023 17:30:51 +00:00","kraytdragon",454629175,"Delara Exibil",3709834,9
"09/14/2023 17:30:51 +00:00","kraytdragon",768488681,"Tranced",4324866,6
"09/14/2023 17:30:51 +00:00","kraytdragon",825371335,"Nomad",4376838,5
"09/14/2023 17:30:51 +00:00","kraytdragon",255925733,"Fidget92",1442892,42
"09/14/2023 17:30:51 +00:00","kraytdragon",394321369,"Javin Fis",2483216,31
"09/14/2023 17:30:51 +00:00","kraytdragon",381676275,"Marl Jewel",3350590,14
"09/14/2023 17:30:51 +00:00","kraytdragon",334861731,"JediAhsoka",850081,49
"09/14/2023 17:30:51 +00:00","kraytdragon",346854538,"Tyron Brandt",5823972,1
"09/14/2023 17:30:51 +00:00","kraytdragon",597271922,"Scof",1401186,43
"09/14/2023 17:30:51 +00:00","kraytdragon",585576166,"Patrick4",3153633,18
"09/14/2023 17:30:51 +00:00","kraytdragon",938743519,"Chikiller",2362955,32
"09/14/2023 17:30:51 +00:00","kraytdragon",452518631,"Puck",3150000,19
"09/14/2023 17:30:51 +00:00","kraytdragon",175993797,"El Jefe",3331131,15
"09/14/2023 17:30:51 +00:00","kraytdragon",197788324,"Skaar",4394735,4
"09/14/2023 17:30:51 +00:00","kraytdragon",858966128,"T",2944686,24
"09/14/2023 17:30:51 +00:00","kraytdragon",492564869,"OwningXylophone",3436051,12
"09/14/2023 17:30:51 +00:00","kraytdragon",924462567,"non7top",2284789,35
"09/14/2023 17:30:51 +00:00","kraytdragon",964121997,"DarthDax",4239267,7
"09/14/2023 17:30:51 +00:00","kraytdragon",312333279,"Excessive Fist",2497494,30
"09/14/2023 17:30:51 +00:00","kraytdragon",124165769,"Tyrian",778308,50
"09/14/2023 17:30:51 +00:00","kraytdragon",256121811,"JHang",2277076,36
"09/14/2023 17:30:51 +00:00","kraytdragon",855527258,"BobaChuck91",1864133,37
"09/14/2023 17:30:51 +00:00","kraytdragon",478966819,"Lambert",3067873,22
"09/14/2023 17:30:51 +00:00","kraytdragon",685711659,"MINI DarthAzazel",4033995,8
"09/14/2023 17:30:51 +00:00","kraytdragon",118679749,"manolis",2360656,33
"09/14/2023 17:30:51 +00:00","kraytdragon",396743814,"Rhil Margos",1200000,47
"09/14/2023 17:30:51 +00:00","kraytdragon",625367959,"Blattu",3457422,11
"09/14/2023 17:30:51 +00:00","kraytdragon",371731743,"Trask droll",2700000,28
"09/14/2023 17:30:51 +00:00","kraytdragon",336698836,"Jonesmalones",5596408,2
"09/14/2023 17:30:51 +00:00","kraytdragon",643373276,"Avatany",1384959,44
"09/14/2023 17:30:51 +00:00","kraytdragon",452238138,"Yosh",1344534,45
"09/14/2023 17:30:51 +00:00","kraytdragon",446172192,"Q Ryker",1200000,46
"09/14/2023 17:30:51 +00:00","kraytdragon",834874213,"BobbyMarshal",2716898,26
"09/14/2023 17:30:51 +00:00","kraytdragon",214224828,"JakeY",2816207,25
"09/14/2023 17:30:51 +00:00","kraytdragon",556839255,"Jeeves",3176449,17
"09/14/2023 17:30:51 +00:00","kraytdragon",389689423,"ArtVandalay",1762716,39
"09/14/2023 17:30:51 +00:00","kraytdragon",678195521,"XCAL",3465060,10
"09/14/2023 17:30:51 +00:00","kraytdragon",134422353,"LV was Daddy",1800000,38
"09/14/2023 17:30:51 +00:00","kraytdragon",312478199,"Taco Hat",1588984,41
"09/14/2023 17:30:51 +00:00","kraytdragon",471792187,"Geralt of Rivia",974764,48
"09/14/2023 17:30:51 +00:00","kraytdragon",754294299,"Darthsyn",2700000,27
"09/14/2023 17:30:51 +00:00","kraytdragon",729916753,"Squanchy420",1643397,40
"09/14/2023 17:30:51 +00:00","kraytdragon",862389575,"Enigma",5179085,3
"09/10/2023 17:36:50 +00:00","kraytdragon",475136137,"WharfRat",3106291,19
"09/10/2023 17:36:50 +00:00","kraytdragon",825371335,"Nomad",4452978,6
"09/10/2023 17:36:50 +00:00","kraytdragon",643373276,"Avatany",1311024,44
"09/10/2023 17:36:50 +00:00","kraytdragon",197788324,"Skaar",4524552,5
"09/10/2023 17:36:50 +00:00","kraytdragon",381676275,"Marl Jewel",0,49
"09/10/2023 17:36:50 +00:00","kraytdragon",299292257,"G4reth",3234726,15
"09/10/2023 17:36:50 +00:00","kraytdragon",625367959,"Blattu",3523944,12
"09/10/2023 17:36:50 +00:00","kraytdragon",133674987,"Tani Mayse",2427373,29
"09/10/2023 17:36:50 +00:00","kraytdragon",454629175,"Delara Exibil",3637816,11
"09/10/2023 17:36:50 +00:00","kraytdragon",471792187,"Geralt of Rivia",950281,48
"09/10/2023 17:36:50 +00:00","kraytdragon",443495965,"Verage Valoor",3213868,17
"09/10/2023 17:36:50 +00:00","kraytdragon",685711659,"MINI DarthAzazel",3870890,9
"09/10/2023 17:36:50 +00:00","kraytdragon",452518631,"Puck",3150000,18
"09/10/2023 17:36:50 +00:00","kraytdragon",394321369,"Javin Fis",2391245,30
"09/10/2023 17:36:50 +00:00","kraytdragon",749275383,"Dava",2574359,28
"09/10/2023 17:36:50 +00:00","kraytdragon",585576166,"Patrick4",2271141,33
"09/10/2023 17:36:50 +00:00","kraytdragon",964121997,"DarthDax",4147617,7
"09/10/2023 17:36:50 +00:00","kraytdragon",124165769,"Tyrian",1402480,42
"09/10/2023 17:36:50 +00:00","kraytdragon",597271922,"Scof",1328166,43
"09/10/2023 17:36:50 +00:00","kraytdragon",478966819,"Lambert",3044013,20
"09/10/2023 17:36:50 +00:00","kraytdragon",768488681,"Tranced",4564218,4
"09/10/2023 17:36:50 +00:00","kraytdragon",255925733,"Fidget92",1888853,36
"09/10/2023 17:36:50 +00:00","kraytdragon",492564869,"OwningXylophone",3219011,16
"09/10/2023 17:36:50 +00:00","kraytdragon",938743519,"Chikiller",2726140,23
"09/10/2023 17:36:50 +00:00","kraytdragon",793549187,"Dârth Jungle Asian",3018444,21
"09/10/2023 17:36:50 +00:00","kraytdragon",371731743,"Trask droll",6248691,1
"09/10/2023 17:36:50 +00:00","kraytdragon",814134474,"RoTahn Taske",3514917,14
"09/10/2023 17:36:50 +00:00","kraytdragon",346854538,"Tyron Brandt",5877916,2
"09/10/2023 17:36:50 +00:00","kraytdragon",118679749,"manolis",2296028,32
"09/10/2023 17:36:50 +00:00","kraytdragon",334861731,"JediAhsoka",1136304,47
"09/10/2023 17:36:50 +00:00","kraytdragon",312333279,"Excessive Fist",2587924,27
"09/10/2023 17:36:50 +00:00","kraytdragon",446172192,"Q Ryker",1200000,45
"09/10/2023 17:36:50 +00:00","kraytdragon",175993797,"El Jefe",3522158,13
"09/10/2023 17:36:50 +00:00","kraytdragon",556839255,"Jeeves",2725930,24
"09/10/2023 17:36:50 +00:00","kraytdragon",256121811,"JHang",2203180,34
"09/10/2023 17:36:50 +00:00","kraytdragon",924462567,"non7top",1854563,37
"09/10/2023 17:36:50 +00:00","kraytdragon",214224828,"JakeY",2868788,22
"09/10/2023 17:36:50 +00:00","kraytdragon",452238138,"Yosh",1561710,41
"09/10/2023 17:36:50 +00:00","kraytdragon",678195521,"XCAL",4738416,3
"09/10/2023 17:36:50 +00:00","kraytdragon",396743814,"Rhil Margos",2300944,31
"09/10/2023 17:36:50 +00:00","kraytdragon",134422353,"LV was Daddy",1800000,38
"09/10/2023 17:36:50 +00:00","kraytdragon",312478199,"Taco Hat",1635357,40
"09/10/2023 17:36:50 +00:00","kraytdragon",858966128,"T",3966852,8
"09/10/2023 17:36:50 +00:00","kraytdragon",729916753,"Squanchy420",2100000,35
"09/10/2023 17:36:50 +00:00","kraytdragon",834874213,"BobbyMarshal",1155729,46
"09/10/2023 17:36:50 +00:00","kraytdragon",336698836,"Jonesmalones",3674668,10
"09/10/2023 17:36:50 +00:00","kraytdragon",855527258,"BobaChuck91",1751200,39
"09/10/2023 17:36:50 +00:00","kraytdragon",389689423,"ArtVandalay",2680707,26
"09/10/2023 17:36:50 +00:00","kraytdragon",754294299,"Darthsyn",2700000,25
"09/07/2023 17:34:12 +00:00","kraytdragon",299292257,"G4reth",3238113,14
"09/07/2023 17:34:12 +00:00","kraytdragon",475136137,"WharfRat",2990254,20
"09/07/2023 17:34:12 +00:00","kraytdragon",197788324,"Skaar",4328227,6
"09/07/2023 17:34:12 +00:00","kraytdragon",255925733,"Fidget92",1477060,44
"09/07/2023 17:34:12 +00:00","kraytdragon",814134474,"RoTahn Taske",3308665,12
"09/07/2023 17:34:12 +00:00","kraytdragon",133674987,"Tani Mayse",2307828,32
"09/07/2023 17:34:12 +00:00","kraytdragon",862389575,"Enigma",5229583,2
"09/07/2023 17:34:12 +00:00","kraytdragon",492564869,"OwningXylophone",3269782,13
"09/07/2023 17:34:12 +00:00","kraytdragon",312478199,"Taco Hat",1627184,41
"09/07/2023 17:34:12 +00:00","kraytdragon",175993797,"El Jefe",3521709,10
"09/07/2023 17:34:12 +00:00","kraytdragon",678195521,"XCAL",3490116,11
"09/07/2023 17:34:12 +00:00","kraytdragon",394321369,"Javin Fis",2483617,27
"09/07/2023 17:34:12 +00:00","kraytdragon",381676275,"Marl Jewel",2250000,33
"09/07/2023 17:34:12 +00:00","kraytdragon",556839255,"Jeeves",1659726,40
"09/07/2023 17:34:12 +00:00","kraytdragon",443495965,"Verage Valoor",3129068,17
"09/07/2023 17:34:12 +00:00","kraytdragon",452518631,"Puck",3150000,15
"09/07/2023 17:34:12 +00:00","kraytdragon",754294299,"Darthsyn",2700000,24
"09/07/2023 17:34:12 +00:00","kraytdragon",964121997,"DarthDax",4070395,8
"09/07/2023 17:34:12 +00:00","kraytdragon",793549187,"Dârth Jungle Asian",3123043,18
"09/07/2023 17:34:12 +00:00","kraytdragon",625367959,"Blattu",4748925,3
"09/07/2023 17:34:12 +00:00","kraytdragon",371731743,"Trask droll",2700000,23
"09/07/2023 17:34:12 +00:00","kraytdragon",643373276,"Avatany",1361167,46
"09/07/2023 17:34:12 +00:00","kraytdragon",312333279,"Excessive Fist",2335284,30
"09/07/2023 17:34:12 +00:00","kraytdragon",597271922,"Scof",1399572,45
"09/07/2023 17:34:12 +00:00","kraytdragon",825371335,"Nomad",4485674,5
"09/07/2023 17:34:12 +00:00","kraytdragon",118679749,"manolis",2423892,28
"09/07/2023 17:34:12 +00:00","kraytdragon",749275383,"Dava",2785077,22
"09/07/2023 17:34:12 +00:00","kraytdragon",124165769,"Tyrian",1559580,43
"09/07/2023 17:34:12 +00:00","kraytdragon",858966128,"T",3131622,16
