CurrentRoundEndTime,Instance,MapStatId,AllyCode,Name,DiscordTag,Score,SpecialResults
1702836006000,t05D,power_round_1,712146515,Zick,â¦Zickâ©#0282,7428646,
1702836006000,t05D,power_round_1,741436451,Rensalaer,Rensalaer#5984,8201297,
1702836006000,t05D,power_round_1,795112941,Rh Factor,Rich Howley#2806,9117553,
1702836006000,t05D,power_round_1,715487269,C2,kitsura,7835685,
1702836006000,t05D,power_round_1,187142131,Digolo Doorjam,Digolo doorjam#3841,8178358,
1702836006000,t05D,power_round_1,295928884,Akbahr,akbahr#0000,8792993,
1702836006000,t05D,power_round_1,863697863,Mega Kicagemon,orthodoxrebel#0000,10613811,
1702836006000,t05D,power_round_1,665525861,Laseracid,â¦laseracidâ©#0000,9027011,
1702836006000,t05D,power_round_1,948786289,Uhrrr ahhrrr aaargh,Uhrr#9638,6798836,
1702836006000,t05D,power_round_2,751425437,Mugami Chinzano,theflig#9620,8863942,
1702836006000,t05D,power_round_2,262663538,Daggo,Daggo#4474,9168432,
1702836006000,t05D,power_round_2,778931966,A1Savage,a1savage,8647848,
1702836006000,t05D,power_round_2,945343361,Falen Lacer,Fallen Lacer#4294,8234470,
1702836006000,t05D,power_round_2,712815396,MINIxur'kthan,xurkthan#3544,8892990,
1702836006000,t05D,power_round_2,879666349,Skcampy,skcampy#3655,9513466,
1702836006000,t05D,power_round_2,299834132,DonKeyHoeTae,â¦donkeyhoetaeâ©#0000,8963393,
1702836006000,t05D,power_round_2,285458979,OhMyPretzel,ohmypretzel,7704511,
1702836006000,t05D,power_round_2,422224692,Reaper1010,ghosthunter3935#0000,8817229,
1702836006000,t05D,power_round_2,846356518,CT69420,Fancytomato22#7624,7379711,
1702836006000,t05D,power_round_2,945579988,pablomash,blacpablo#4996,9218887,
1702836006000,t05D,power_round_2,149288835,Ransom23,rynemc#2341,9226900,
1702836006000,t05D,power_round_2,611865263,Salvare,Salvare#2619,9315703,
1702836006000,t05D,power_round_2,452956267,Zazztrain,zazztrain#0000,9570261,
1702836006000,t05D,power_round_2,473794447,ItzBerndern,ItzBerndern#5396,10430465,
1702836006000,t05D,power_round_2,894672172,Aceth,aceth55555#5254,7805038,
1702836006000,t05D,power_round_2,396314914,Trate Daxson,â¦TrateDaxsonâ©#7855,8584442,
1702836006000,t05D,power_round_2,948172661,Excelsior 101,Digolo doorjam#3841,7359173,
1702836006000,t05D,power_round_2,363639736,FateHydro,EricE#9019,8640131,
1702836006000,t05D,power_round_2,141987319,Saki,eevie,5625465,
1702836006000,t05D,power_round_2,944998814,Philadelphia Collins,_philadelphiacollins#0000,10146535,
1702836006000,t05D,power_round_2,741489737,Mc,Mc#4119,6312966,
1702836006000,t05D,power_round_2,275475314,SithKebab,pooba#0000,11699728,
1702836006000,t05D,power_round_2,453925665,N7 Tesla,n7tesla#0000,9376856,
1702836006000,t05D,power_round_2,732614324,SecretId,â¦.secretidâ©#0000,6228429,
1702836006000,t05D,power_round_2,178927387,Mr Blargh,Blaaaarrrrrrggggghhhhh#1496,7980670,
1702836006000,t05D,power_round_2,716951122,MINI Mace Dymond,dymo0000,9786343,
1702836006000,t05D,power_round_2,289231731,Pflapjack,pflapjack#8956,9032179,
1702836006000,t05D,power_round_2,235598485,rockoffanddie,rockoffanddie#5252,7198487,
1702836006000,t05D,power_round_2,729835146,Yania May,YaniaMay#7722,8766982,
1702836006000,t05D,power_round_2,885421384,Thessa Odai,Thessa Odai#0111,8113346,
1702836006000,t05D,power_round_2,517437864,Chelli,Klaud the Bod#1794,8502442,
1702836006000,t05D,power_round_2,289197639,JangosJuggs,jangosjuggs#9817,7420536,
1702836006000,t05D,power_round_2,662698148,Wabba Dejabba,recon224#0000,7729811,
1702836006000,t05D,power_round_2,788557913,s0da p0pinski,s0da_p0pinski#0000,10190775,
1702836006000,t05D,power_round_2,778628584,Bobandy,bobandy8960#0000,10202399,
1702836006000,t05D,power_round_2,436482977,PaulB086,paulb086#0000,7016889,
1702836006000,t05D,power_round_2,341125679,8,8........#0588,9588762,
1702836006000,t05D,power_round_2,472927571,DocWho619,docwhoSD#3664,8548159,
1702836006000,t05D,power_round_2,712146515,Zick,â¦Zickâ©#0282,7431517,
1702836006000,t05D,power_round_2,741436451,Rensalaer,Rensalaer#5984,8201426,
1702836006000,t05D,power_round_2,482555984,TheMonkeyBuddha,â¦mâ—nkðŸ‡¨ðŸ‡¦â©#5843,8233826,
1702836006000,t05D,power_round_2,611122258,Yodizzle,yodizzle69#2795,9348249,
1702836006000,t05D,power_round_2,795112941,Rh Factor,Rich Howley#2806,9120544,
1702836006000,t05D,power_round_2,715487269,C2,kitsura,7840690,
1702836006000,t05D,power_round_2,187142131,Digolo Doorjam,Digolo doorjam#3841,8179993,
1702836006000,t05D,power_round_2,295928884,Akbahr,akbahr#0000,8794511,
1702836006000,t05D,power_round_2,863697863,Mega Kicagemon,orthodoxrebel#0000,10617348,
1702836006000,t05D,power_round_2,665525861,Laseracid,â¦laseracidâ©#0000,9033213,
1702836006000,t05D,power_round_2,948786289,Uhrrr ahhrrr aaargh,Uhrr#9638,6798836,
1702836006000,t05D,power_round_3,751425437,Mugami Chinzano,theflig#9620,8863942,
1702836006000,t05D,power_round_3,262663538,Daggo,Daggo#4474,9168432,
1702836006000,t05D,power_round_3,778931966,A1Savage,a1savage,8647982,
1702836006000,t05D,power_round_3,945343361,Falen Lacer,Fallen Lacer#4294,8234866,
1702836006000,t05D,power_round_3,712815396,MINIxur'kthan,xurkthan#3544,8898116,
1702836006000,t05D,power_round_3,299834132,DonKeyHoeTae,â¦donkeyhoetaeâ©#0000,8998611,
1702836006000,t05D,power_round_3,879666349,Skcampy,skcampy#3655,9527774,
1702836006000,t05D,power_round_3,285458979,OhMyPretzel,ohmypretzel,7752952,
1702836006000,t05D,power_round_3,422224692,Reaper1010,ghosthunter3935#0000,8755212,
1702836006000,t05D,power_round_3,846356518,CT69420,Fancytomato22#7624,7382310,
1702836006000,t05D,power_round_3,945579988,pablomash,blacpablo#4996,9218887,
1702836006000,t05D,power_round_3,149288835,Ransom23,rynemc#2341,9227518,
1702836006000,t05D,power_round_3,611865263,Salvare,Salvare#2619,9315703,
1702836006000,t05D,power_round_3,452956267,Zazztrain,zazztrain#0000,9595698,
1702836006000,t05D,power_round_3,473794447,ItzBerndern,ItzBerndern#5396,10475743,
1702836006000,t05D,power_round_3,894672172,Aceth,aceth55555#5254,7805837,
1702836006000,t05D,power_round_3,396314914,Trate Daxson,â¦TrateDaxsonâ©#7855,8619998,
1702836006000,t05D,power_round_3,948172661,Excelsior 101,Digolo doorjam#3841,7359173,
1702836006000,t05D,power_round_3,363639736,FateHydro,EricE#9019,8645862,
1702836006000,t05D,power_round_3,944998814,Philadelphia Collins,_philadelphiacollins#0000,10184865,
1702836006000,t05D,power_round_3,141987319,Saki,eevie,5627866,
1702836006000,t05D,power_round_3,741489737,Mc,Mc#4119,6312966,
1702836006000,t05D,power_round_3,275475314,SithKebab,pooba#0000,11699728,
1702836006000,t05D,power_round_3,453925665,N7 Tesla,n7tesla#0000,9446464,
1702836006000,t05D,power_round_3,732614324,SecretId,â¦.secretidâ©#0000,6230931,
1702836006000,t05D,power_round_3,178927387,Mr Blargh,Blaaaarrrrrrggggghhhhh#1496,7980670,
1702836006000,t05D,power_round_3,716951122,MINI Mace Dymond,dymo0000,9826688,
1702836006000,t05D,power_round_3,289231731,Pflapjack,pflapjack#8956,9032516,
1702836006000,t05D,power_round_3,235598485,rockoffanddie,rockoffanddie#5252,7198985,
1702836006000,t05D,power_round_3,729835146,Yania May,YaniaMay#7722,8776710,
1702836006000,t05D,power_round_3,885421384,Thessa Odai,Thessa Odai#0111,8135242,
1702836006000,t05D,power_round_3,517437864,Chelli,Klaud the Bod#1794,8503176,
1702836006000,t05D,power_round_3,289197639,JangosJuggs,jangosjuggs#9817,7420536,
1702836006000,t05D,power_round_3,662698148,Wabba Dejabba,recon224#0000,7738969,
1702836006000,t05D,power_round_3,788557913,s0da p0pinski,s0da_p0pinski#0000,10239504,
1702836006000,t05D,power_round_3,778628584,Bobandy,bobandy8960#0000,10202399,
1702836006000,t05D,power_round_3,436482977,PaulB086,paulb086#0000,7079294,
1702836006000,t05D,power_round_3,472927571,DocWho619,docwhoSD#3664,8551044,
1702836006000,t05D,power_round_3,482555984,TheMonkeyBuddha,â¦mâ—nkðŸ‡¨ðŸ‡¦â©#5843,8233826,
1702836006000,t05D,power_round_3,712146515,Zick,â¦Zickâ©#0282,7441044,
1702836006000,t05D,power_round_3,741436451,Rensalaer,Rensalaer#5984,8252377,
1702836006000,t05D,power_round_3,611122258,Yodizzle,yodizzle69#2795,9348249,
1702836006000,t05D,power_round_3,795112941,Rh Factor,Rich Howley#2806,9138602,
1702836006000,t05D,power_round_3,715487269,C2,kitsura,7898938,
1702836006000,t05D,power_round_3,187142131,Digolo Doorjam,Digolo doorjam#3841,8179993,
1702836006000,t05D,power_round_3,295928884,Akbahr,akbahr#0000,8794511,
1702836006000,t05D,power_round_3,863697863,Mega Kicagemon,orthodoxrebel#0000,10725317,
1702836006000,t05D,power_round_3,665525861,Laseracid,â¦laseracidâ©#0000,9072293,
1702836006000,t05D,power_round_3,948786289,Uhrrr ahhrrr aaargh,Uhrr#9638,6798836,
1702836006000,t05D,power_round_4,732614324,SecretId,â¦.secretidâ©#0000,6240413,
1702836006000,t05D,power_round_4,751425437,Mugami Chinzano,theflig#9620,8868454,
1702836006000,t05D,power_round_4,178927387,Mr Blargh,Blaaaarrrrrrggggghhhhh#1496,8031472,
1702836006000,t05D,power_round_4,716951122,MINI Mace Dymond,dymo0000,9826688,
1702836006000,t05D,power_round_4,262663538,Daggo,Daggo#4474,9158761,
1702836006000,t05D,power_round_4,778931966,A1Savage,a1savage,8655166,
1702836006000,t05D,power_round_4,289231731,Pflapjack,pflapjack#8956,9033023,
1702836006000,t05D,power_round_4,235598485,rockoffanddie,rockoffanddie#5252,7198985,
1702836006000,t05D,power_round_4,729835146,Yania May,YaniaMay#7722,8779867,
1702836006000,t05D,power_round_4,945343361,Falen Lacer,Fallen Lacer#4294,8235825,
1702836006000,t05D,power_round_4,712815396,MINIxur'kthan,xurkthan#3544,8932471,
1702836006000,t05D,power_round_4,885421384,Thessa Odai,Thessa Odai#0111,8135242,
1702836006000,t05D,power_round_4,517437864,Chelli,Klaud the Bod#1794,8503176,
1702836006000,t05D,power_round_4,879666349,Skcampy,skcampy#3655,9539048,
1702836006000,t05D,power_round_4,299834132,DonKeyHoeTae,â¦donkeyhoetaeâ©#0000,9012094,
1702836006000,t05D,power_round_4,289197639,JangosJuggs,jangosjuggs#9817,7441887,
1702836006000,t05D,power_round_4,662698148,Wabba Dejabba,recon224#0000,7739071,
1702836006000,t05D,power_round_4,422224692,Reaper1010,ghosthunter3935#0000,8840291,
1702836006000,t05D,power_round_4,788557913,s0da p0pinski,s0da_p0pinski#0000,10209996,
1702836006000,t05D,power_round_4,778628584,Bobandy,bobandy8960#0000,10231074,
1702836006000,t05D,power_round_4,846356518,CT69420,Fancytomato22#7624,157649,
1702836006000,t05D,power_round_4,436482977,PaulB086,paulb086#0000,7114366,
1702836006000,t05D,power_round_4,341125679,8,8........#0588,4726168,
1702836006000,t05D,power_round_4,945579988,pablomash,blacpablo#4996,9228938,
1702836006000,t05D,power_round_4,472927571,DocWho619,docwhoSD#3664,8551044,
1702836006000,t05D,power_round_4,741436451,Rensalaer,Rensalaer#5984,317215,
1702836006000,t05D,power_round_4,482555984,TheMonkeyBuddha,â¦mâ—nkðŸ‡¨ðŸ‡¦â©#5843,8244230,
1702836006000,t05D,power_round_4,712146515,Zick,â¦Zickâ©#0282,7443852,
1702836006000,t05D,power_round_4,149288835,Ransom23,rynemc#2341,9236339,
1702836006000,t05D,power_round_4,611122258,Yodizzle,yodizzle69#2795,9353446,
1702836006000,t05D,power_round_4,611865263,Salvare,Salvare#2619,9315703,
1702836006000,t05D,power_round_4,452956267,Zazztrain,zazztrain#0000,9595988,
1702836006000,t05D,power_round_4,795112941,Rh Factor,Rich Howley#2806,9183378,
1702836006000,t05D,power_round_4,473794447,ItzBerndern,ItzBerndern#5396,10476349,
1702836006000,t05D,power_round_4,715487269,C2,kitsura,7903984,
1702836006000,t05D,power_round_4,894672172,Aceth,aceth55555#5254,7838979,
1702836006000,t05D,power_round_4,187142131,Digolo Doorjam,Digolo doorjam#3841,8179993,
1702836006000,t05D,power_round_4,396314914,Trate Daxson,â¦TrateDaxsonâ©#7855,8625844,
1702836006000,t05D,power_round_4,295928884,Akbahr,akbahr#0000,8794931,
1702836006000,t05D,power_round_4,948172661,Excelsior 101,Digolo doorjam#3841,7361070,
1702836006000,t05D,power_round_4,363639736,FateHydro,EricE#9019,8686600,
1702836006000,t05D,power_round_4,863697863,Mega Kicagemon,orthodoxrebel#0000,10644462,
1702836006000,t05D,power_round_4,944998814,Philadelphia Collins,_philadelphiacollins#0000,10189230,
1702836006000,t05D,power_round_4,141987319,Saki,eevie,5627866,
1702836006000,t05D,power_round_4,665525861,Laseracid,â¦laseracidâ©#0000,9076362,
1702836006000,t05D,power_round_4,741489737,Mc,Mc#4119,6313460,
1702836006000,t05D,power_round_4,275475314,SithKebab,pooba#0000,11737247,
1702836006000,t05D,power_round_4,453925665,N7 Tesla,n7tesla#0000,2900219,
1702836006000,t05D,power_round_5,751425437,Mugami Chinzano,theflig#9620,8873341,
1702836006000,t05D,power_round_5,732614324,SecretId,â¦.secretidâ©#0000,6240413,
1702836006000,t05D,power_round_5,178927387,Mr Blargh,Blaaaarrrrrrggggghhhhh#1496,8031472,
1702836006000,t05D,power_round_5,716951122,MINI Mace Dymond,dymo0000,9829385,
1702836006000,t05D,power_round_5,262663538,Daggo,Daggo#4474,9164513,
1702836006000,t05D,power_round_5,778931966,A1Savage,a1savage,8655166,
1702836006000,t05D,power_round_5,289231731,Pflapjack,pflapjack#8956,9033308,
1702836006000,t05D,power_round_5,235598485,rockoffanddie,rockoffanddie#5252,7198985,
1702836006000,t05D,power_round_5,729835146,Yania May,YaniaMay#7722,8817195,
1702836006000,t05D,power_round_5,945343361,Falen Lacer,Fallen Lacer#4294,8240984,
1702836006000,t05D,power_round_5,712815396,MINIxur'kthan,xurkthan#3544,8931937,
1702836006000,t05D,power_round_5,517437864,Chelli,Klaud the Bod#1794,8506638,
1702836006000,t05D,power_round_5,299834132,DonKeyHoeTae,â¦donkeyhoetaeâ©#0000,9012094,
1702836006000,t05D,power_round_5,289197639,JangosJuggs,jangosjuggs#9817,7445839,
1702836006000,t05D,power_round_5,879666349,Skcampy,skcampy#3655,9541559,
1702836006000,t05D,power_round_5,285458979,OhMyPretzel,ohmypretzel,7767777,
1702836006000,t05D,power_round_5,662698148,Wabba Dejabba,recon224#0000,7742854,
1702836006000,t05D,power_round_5,788557913,s0da p0pinski,s0da_p0pinski#0000,10211295,
1702836006000,t05D,power_round_5,778628584,Bobandy,bobandy8960#0000,10250185,
1702836006000,t05D,power_round_5,846356518,CT69420,Fancytomato22#7624,7382310,
1702836006000,t05D,power_round_5,436482977,PaulB086,paulb086#0000,7138824,
1702836006000,t05D,power_round_5,341125679,8,8........#0588,9638599,
1702836006000,t05D,power_round_5,945579988,pablomash,blacpablo#4996,9228938,
1702836006000,t05D,power_round_5,472927571,DocWho619,docwhoSD#3664,8552034,
1702836006000,t05D,power_round_5,712146515,Zick,â¦Zickâ©#0282,7445234,
1702836006000,t05D,power_round_5,482555984,TheMonkeyBuddha,â¦mâ—nkðŸ‡¨ðŸ‡¦â©#5843,8249014,
1702836006000,t05D,power_round_5,611122258,Yodizzle,yodizzle69#2795,9357696,
1702836006000,t05D,power_round_5,741436451,Rensalaer,Rensalaer#5984,8259300,
1702836006000,t05D,power_round_5,149288835,Ransom23,rynemc#2341,9236549,
1702836006000,t05D,power_round_5,611865263,Salvare,Salvare#2619,9327757,
1702836006000,t05D,power_round_5,452956267,Zazztrain,zazztrain#0000,9595854,
1702836006000,t05D,power_round_5,795112941,Rh Factor,Rich Howley#2806,28240,
1702836006000,t05D,power_round_5,473794447,ItzBerndern,ItzBerndern#5396,10497561,
1702836006000,t05D,power_round_5,715487269,C2,kitsura,7906738,
1702836006000,t05D,power_round_5,894672172,Aceth,aceth55555#5254,7840368,
1702836006000,t05D,power_round_5,187142131,Digolo Doorjam,Digolo doorjam#3841,8184268,
1702836006000,t05D,power_round_5,396314914,Trate Daxson,â¦TrateDaxsonâ©#7855,8640428,
1702836006000,t05D,power_round_5,295928884,Akbahr,akbahr#0000,8794931,
1702836006000,t05D,power_round_5,948172661,Excelsior 101,Digolo doorjam#3841,7361299,
1702836006000,t05D,power_round_5,363639736,FateHydro,EricE#9019,8696781,
1702836006000,t05D,power_round_5,863697863,Mega Kicagemon,orthodoxrebel#0000,10656390,
1702836006000,t05D,power_round_5,944998814,Philadelphia Collins,_philadelphiacollins#0000,10195576,
1702836006000,t05D,power_round_5,141987319,Saki,eevie,5633090,
1702836006000,t05D,power_round_5,665525861,Laseracid,â¦laseracidâ©#0000,9076362,
1702836006000,t05D,power_round_5,741489737,Mc,Mc#4119,6313460,
1702836006000,t05D,power_round_5,275475314,SithKebab,pooba#0000,11708452,
1702836006000,t05D,power_round_5,948786289,Uhrrr ahhrrr aaargh,Uhrr#9638,6806303,
1702836006000,t05D,power_round_5,453925665,N7 Tesla,n7tesla#0000,9446884,
1702836006000,t05D,power_round_6,751425437,Mugami Chinzano,theflig#9620,8873848,
1702836006000,t05D,power_round_6,732614324,SecretId,â¦.secretidâ©#0000,6240413,
1702836006000,t05D,power_round_6,178927387,Mr Blargh,Blaaaarrrrrrggggghhhhh#1496,8047428,
1702836006000,t05D,power_round_6,262663538,Daggo,Daggo#4474,9164513,
1702836006000,t05D,power_round_6,716951122,MINI Mace Dymond,dymo0000,9829385,
1702836006000,t05D,power_round_6,778931966,A1Savage,a1savage,8660199,
1702836006000,t05D,power_round_6,289231731,Pflapjack,pflapjack#8956,9034239,
1702836006000,t05D,power_round_6,235598485,rockoffanddie,rockoffanddie#5252,7198985,
1702836006000,t05D,power_round_6,729835146,Yania May,YaniaMay#7722,8817195,
1702836006000,t05D,power_round_6,945343361,Falen Lacer,Fallen Lacer#4294,8240984,
1702836006000,t05D,power_round_6,712815396,MINIxur'kthan,xurkthan#3544,8931937,
1702836006000,t05D,power_round_6,517437864,Chelli,Klaud the Bod#1794,8509057,
1702836006000,t05D,power_round_6,885421384,Thessa Odai,Thessa Odai#0111,8135242,
1702836006000,t05D,power_round_6,299834132,DonKeyHoeTae,â¦donkeyhoetaeâ©#0000,9125964,
1702836006000,t05D,power_round_6,879666349,Skcampy,skcampy#3655,9545900,
1702836006000,t05D,power_round_6,289197639,JangosJuggs,jangosjuggs#9817,7455355,
1702836006000,t05D,power_round_6,285458979,OhMyPretzel,ohmypretzel,7771218,
1702836006000,t05D,power_round_6,662698148,Wabba Dejabba,recon224#0000,7742854,
1702836006000,t05D,power_round_6,422224692,Reaper1010,ghosthunter3935#0000,8850856,
1702836006000,t05D,power_round_6,788557913,s0da p0pinski,s0da_p0pinski#0000,10211703,
1702836006000,t05D,power_round_6,778628584,Bobandy,bobandy8960#0000,10254967,
1702836006000,t05D,power_round_6,341125679,8,8........#0588,9640247,
1702836006000,t05D,power_round_6,436482977,PaulB086,paulb086#0000,7144879,
1702836006000,t05D,power_round_6,945579988,pablomash,blacpablo#4996,9228982,
1702836006000,t05D,power_round_6,712146515,Zick,â¦Zickâ©#0282,7445234,
1702836006000,t05D,power_round_6,482555984,TheMonkeyBuddha,â¦mâ—nkðŸ‡¨ðŸ‡¦â©#5843,8248546,
1702836006000,t05D,power_round_6,611122258,Yodizzle,yodizzle69#2795,9357696,
1702836006000,t05D,power_round_6,741436451,Rensalaer,Rensalaer#5984,8270056,
1702836006000,t05D,power_round_6,611865263,Salvare,Salvare#2619,9331563,
1702836006000,t05D,power_round_6,452956267,Zazztrain,zazztrain#0000,9643155,
1702836006000,t05D,power_round_6,795112941,Rh Factor,Rich Howley#2806,9184159,
1702836006000,t05D,power_round_6,473794447,ItzBerndern,ItzBerndern#5396,10497561,
1702836006000,t05D,power_round_6,715487269,C2,kitsura,7909015,
1702836006000,t05D,power_round_6,894672172,Aceth,aceth55555#5254,7841538,
1702836006000,t05D,power_round_6,187142131,Digolo Doorjam,Digolo doorjam#3841,8190912,
1702836006000,t05D,power_round_6,396314914,Trate Daxson,â¦TrateDaxsonâ©#7855,8643043,
1702836006000,t05D,power_round_6,295928884,Akbahr,akbahr#0000,8875065,
1702836006000,t05D,power_round_6,948172661,Excelsior 101,Digolo doorjam#3841,7362985,
1702836006000,t05D,power_round_6,363639736,FateHydro,EricE#9019,8700441,
1702836006000,t05D,power_round_6,863697863,Mega Kicagemon,orthodoxrebel#0000,10802610,
1702836006000,t05D,power_round_6,944998814,Philadelphia Collins,_philadelphiacollins#0000,10277778,
1702836006000,t05D,power_round_6,141987319,Saki,eevie,5633773,
1702836006000,t05D,power_round_6,665525861,Laseracid,â¦laseracidâ©#0000,9076539,
1702836006000,t05D,power_round_6,741489737,Mc,Mc#4119,6317035,
1702836006000,t05D,power_round_6,275475314,SithKebab,pooba#0000,11708452,
1702836006000,t05D,power_round_6,948786289,Uhrrr ahhrrr aaargh,Uhrr#9638,6806303,
1702836006000,t05D,power_round_6,453925665,N7 Tesla,n7tesla#0000,9461075,
1702836006000,t05D,power_zone_tb3_mixed_phase01_conflict01,732614324,SecretId,â¦.secretidâ©#0000,6070943,
1702836006000,t05D,power_zone_tb3_mixed_phase01_conflict01,751425437,Mugami Chinzano,theflig#9620,8858313,
1702836006000,t05D,power_zone_tb3_mixed_phase01_conflict01,178927387,Mr Blargh,Blaaaarrrrrrggggghhhhh#1496,163426,
1702836006000,t05D,power_zone_tb3_mixed_phase01_conflict01,716951122,MINI Mace Dymond,dymo0000,8037148,
1702836006000,t05D,power_zone_tb3_mixed_phase01_conflict01,262663538,Daggo,Daggo#4474,508315,
1702836006000,t05D,power_zone_tb3_mixed_phase01_conflict01,235598485,rockoffanddie,rockoffanddie#5252,6361955,
1702836006000,t05D,power_zone_tb3_mixed_phase01_conflict01,945343361,Falen Lacer,Fallen Lacer#4294,321103,
1702836006000,t05D,power_zone_tb3_mixed_phase01_conflict01,712815396,MINIxur'kthan,xurkthan#3544,1029462,
1702836006000,t05D,power_zone_tb3_mixed_phase01_conflict01,517437864,Chelli,Klaud the Bod#1794,227430,
1702836006000,t05D,power_zone_tb3_mixed_phase01_conflict01,885421384,Thessa Odai,Thessa Odai#0111,4147083,
1702836006000,t05D,power_zone_tb3_mixed_phase01_conflict01,879666349,Skcampy,skcampy#3655,9151287,
1702836006000,t05D,power_zone_tb3_mixed_phase01_conflict01,299834132,DonKeyHoeTae,â¦donkeyhoetaeâ©#0000,545758,
1702836006000,t05D,power_zone_tb3_mixed_phase01_conflict01,289197639,JangosJuggs,jangosjuggs#9817,7273152,
1702836006000,t05D,power_zone_tb3_mixed_phase01_conflict01,285458979,OhMyPretzel,ohmypretzel,6870900,
1702836006000,t05D,power_zone_tb3_mixed_phase01_conflict01,662698148,Wabba Dejabba,recon224#0000,1008156,
1702836006000,t05D,power_zone_tb3_mixed_phase01_conflict01,422224692,Reaper1010,ghosthunter3935#0000,8116836,
1702836006000,t05D,power_zone_tb3_mixed_phase01_conflict01,788557913,s0da p0pinski,s0da_p0pinski#0000,8131370,
1702836006000,t05D,power_zone_tb3_mixed_phase01_conflict01,778628584,Bobandy,bobandy8960#0000,1031518,
1702836006000,t05D,power_zone_tb3_mixed_phase01_conflict01,846356518,CT69420,Fancytomato22#7624,126338,
1702836006000,t05D,power_zone_tb3_mixed_phase01_conflict01,436482977,PaulB086,paulb086#0000,6260417,
1702836006000,t05D,power_zone_tb3_mixed_phase01_conflict01,341125679,8,8........#0588,130680,
1702836006000,t05D,power_zone_tb3_mixed_phase01_conflict01,945579988,pablomash,blacpablo#4996,462302,
1702836006000,t05D,power_zone_tb3_mixed_phase01_conflict01,472927571,DocWho619,docwhoSD#3664,8547812,
1702836006000,t05D,power_zone_tb3_mixed_phase01_conflict01,611122258,Yodizzle,yodizzle69#2795,23830,
1702836006000,t05D,power_zone_tb3_mixed_phase01_conflict01,712146515,Zick,â¦Zickâ©#0282,6795795,
1702836006000,t05D,power_zone_tb3_mixed_phase01_conflict01,149288835,Ransom23,rynemc#2341,497045,
1702836006000,t05D,power_zone_tb3_mixed_phase01_conflict01,482555984,TheMonkeyBuddha,â¦mâ—nkðŸ‡¨ðŸ‡¦â©#5843,4263101,
1702836006000,t05D,power_zone_tb3_mixed_phase01_conflict01,611865263,Salvare,Salvare#2619,4221729,
1702836006000,t05D,power_zone_tb3_mixed_phase01_conflict01,452956267,Zazztrain,zazztrain#0000,7339539,
1702836006000,t05D,power_zone_tb3_mixed_phase01_conflict01,473794447,ItzBerndern,ItzBerndern#5396,1444032,
1702836006000,t05D,power_zone_tb3_mixed_phase01_conflict01,715487269,C2,kitsura,7116006,
1702836006000,t05D,power_zone_tb3_mixed_phase01_conflict01,894672172,Aceth,aceth55555#5254,499668,
1702836006000,t05D,power_zone_tb3_mixed_phase01_conflict01,187142131,Digolo Doorjam,Digolo doorjam#3841,8178358,
1702836006000,t05D,power_zone_tb3_mixed_phase01_conflict01,396314914,Trate Daxson,â¦TrateDaxsonâ©#7855,323806,
1702836006000,t05D,power_zone_tb3_mixed_phase01_conflict01,295928884,Akbahr,akbahr#0000,575206,
1702836006000,t05D,power_zone_tb3_mixed_phase01_conflict01,948172661,Excelsior 101,Digolo doorjam#3841,2482924,
1702836006000,t05D,power_zone_tb3_mixed_phase01_conflict01,363639736,FateHydro,EricE#9019,4085030,
1702836006000,t05D,power_zone_tb3_mixed_phase01_conflict01,863697863,Mega Kicagemon,orthodoxrebel#0000,1290115,
1702836006000,t05D,power_zone_tb3_mixed_phase01_conflict01,944998814,Philadelphia Collins,_philadelphiacollins#0000,7834501,
1702836006000,t05D,power_zone_tb3_mixed_phase01_conflict01,141987319,Saki,eevie,475539,
1702836006000,t05D,power_zone_tb3_mixed_phase01_conflict01,741489737,Mc,Mc#4119,5940108,
1702836006000,t05D,power_zone_tb3_mixed_phase01_conflict01,275475314,SithKebab,pooba#0000,1365260,
1702836006000,t05D,power_zone_tb3_mixed_phase01_conflict01,948786289,Uhrrr ahhrrr aaargh,Uhrr#9638,6156284,
1702836006000,t05D,power_zone_tb3_mixed_phase01_conflict01,453925665,N7 Tesla,n7tesla#0000,1068578,
1702836006000,t05D,power_zone_tb3_mixed_phase01_conflict02,732614324,SecretId,â¦.secretidâ©#0000,60697,
1702836006000,t05D,power_zone_tb3_mixed_phase01_conflict02,178927387,Mr Blargh,Blaaaarrrrrrggggghhhhh#1496,158332,
1702836006000,t05D,power_zone_tb3_mixed_phase01_conflict02,716951122,MINI Mace Dymond,dymo0000,1094594,
1702836006000,t05D,power_zone_tb3_mixed_phase01_conflict02,262663538,Daggo,Daggo#4474,221055,
1702836006000,t05D,power_zone_tb3_mixed_phase01_conflict02,778931966,A1Savage,a1savage,49759,
1702836006000,t05D,power_zone_tb3_mixed_phase01_conflict02,235598485,rockoffanddie,rockoffanddie#5252,437140,
1702836006000,t05D,power_zone_tb3_mixed_phase01_conflict02,729835146,Yania May,YaniaMay#7722,537533,
1702836006000,t05D,power_zone_tb3_mixed_phase01_conflict02,945343361,Falen Lacer,Fallen Lacer#4294,7602773,
1702836006000,t05D,power_zone_tb3_mixed_phase01_conflict02,712815396,MINIxur'kthan,xurkthan#3544,1075387,
1702836006000,t05D,power_zone_tb3_mixed_phase01_conflict02,885421384,Thessa Odai,Thessa Odai#0111,3823277,
1702836006000,t05D,power_zone_tb3_mixed_phase01_conflict02,879666349,Skcampy,skcampy#3655,9292593,
